      TNOW              PSI               THETA             PHI               OMEGA1            OMEGA2            OMEGA3            VCX               VCY               VCZ               XC                YC                ZC                XP                YP                ZP                VPX               VPY               VPZ               OMEGAX            OMEGAY            OMEGAZ            FX/WGT            FY/WGT            FZ/WGT            FN/WGT            FT/WGT            XMU               VS                ALPHA             MODE  
         9.2550000      -546.2415040         1.4789033       535.3065153        -2.3484118        -0.7526077        -0.5606744        -0.0328485         0.0220110         0.1094787         0.0922605         0.1386338         0.0093045         0.0742948         0.1816511         0.0000000        -0.0000650         0.0001603         0.0000000        -2.3484118         0.4892467        -0.8008819         0.0036252        -0.0089371         0.2263712         0.2263712         0.0096444         0.0426045         0.0001729        -1.1854386      sliding
         9.2600000      -546.2692883         1.4691752       535.3303954        -1.5433160        -0.7564301        -0.5195032        -0.0333115         0.0187783         0.0718485         0.0920687         0.1386675         0.0097577         0.0753279         0.1821080         0.0000000        -0.0001186         0.0037192         0.0000000        -1.5433160         0.4400860        -0.8052294         0.0018032        -0.0565477         0.2343352         0.2343352         0.0565764         0.2414337         0.0037211        -1.5389198      sliding
         9.2650000      -546.2935733         1.4634715       535.3507579        -0.7379881        -0.7592013        -0.4990076        -0.0336431         0.0151375         0.0343278         0.0918822         0.1386887         0.0100231         0.0762144         0.1824859         0.0000000        -0.0002031         0.0077406         0.0000000        -0.7379881         0.4148116        -0.8082862         0.0015290        -0.0582774         0.2351265         0.2351265         0.0582975         0.2479409         0.0077433        -1.5445659      sliding
         9.2700000      -546.3164197         1.4617967       535.3696680         0.0681428        -0.7615901        -0.4926244        -0.0338765         0.0114980        -0.0031689         0.0917008         0.1386966         0.0101010         0.0770414         0.1828291         0.0000000        -0.0002876         0.0121863         0.0000000         0.0681428         0.4068522        -0.8106600         0.0013840        -0.0586414         0.2354190         0.2354190         0.0586577         0.2491630         0.0121897        -1.5471988      sliding
         9.2750000      -546.3393298         1.4641526       535.3886306         0.8741027        -0.7637904        -0.4986550        -0.0340318         0.0078430        -0.0406634         0.0915243         0.1386909         0.0099914         0.0778749         0.1831635         0.0000000        -0.0003745         0.0165765         0.0000000         0.8741027         0.4145229        -0.8125290         0.0013257        -0.0586706         0.2351690         0.2351690         0.0586856         0.2495466         0.0165807        -1.5482053      sliding
         9.2800000      -546.3638349         1.4705359       535.4091796         1.6789772        -0.7659555        -0.5191064        -0.0341127         0.0041335        -0.0781795         0.0913524         0.1386717         0.0096943         0.0787849         0.1835074         0.0000000        -0.0004705         0.0204100         0.0000000         1.6789772         0.4398331        -0.8140677         0.0013499        -0.0585547         0.2345621         0.2345621         0.0585703         0.2497006         0.0204154        -1.5477467      sliding
         9.2850000      -546.3921139         1.4809389       535.4334949         2.4817983        -0.7682594        -0.5610616        -0.0341052         0.0003014        -0.1157285         0.0911846         0.1386387         0.0092095         0.0798736         0.1838769         0.0000000        -0.0005887         0.0231576         0.0000000         2.4817983         0.4898571        -0.8155076         0.0014848        -0.0584047         0.2339119         0.2339119         0.0584236         0.2497674         0.0231651        -1.5453793      sliding
         9.2900000      -546.4283010         1.4953487       535.4657104         3.2814533        -0.7709799        -0.6425565        -0.0339594        -0.0037937        -0.1532949         0.0910206         0.1385918         0.0085370         0.0813362         0.1842925         0.0000000        -0.0007563         0.0242200         0.0000000         3.2814533         0.5826151        -0.8172200         0.0018250        -0.0584448         0.2340922         0.2340922         0.0584733         0.2497874         0.0242318        -1.5395798      sliding
         9.2950000      -546.4828402         1.5137446       535.5162673         4.0755712        -0.7747409        -0.8150727        -0.0335096        -0.0085183        -0.1907754         0.0908601         0.1385311         0.0076767         0.0836668         0.1847846         0.0000000        -0.0010357         0.0227687         0.0000000         4.0755712         0.7695702        -0.8199565         0.0027070        -0.0595122         0.2385243         0.2385243         0.0595738         0.2497597         0.0227922        -1.5253416      sliding
         9.3000000      -546.5960620         1.5360773       535.6254861         4.8513578        -0.7818564        -1.2907007        -0.0319407        -0.0152875        -0.2275396         0.0907024         0.1384559         0.0066303         0.0887772         0.1853186         0.0000000        -0.0015632         0.0168783         0.0000000         4.8513578         1.2627830        -0.8261881         0.0063339        -0.0683904         0.2752102         0.2752102         0.0686831         0.2495661         0.0169505        -1.4784462      sliding
         9.3050000      -547.2939801         1.5618544       536.3193204         5.1873374        -0.8001671        -4.8966802        -0.0125744        -0.0322889        -0.2437023         0.0905473         0.1383630         0.0054202         0.1192350         0.1755673         0.0000000         0.0005721        -0.0041726         0.0000000         5.1873374         4.8893295        -0.8439205        -0.0983912         0.7176231         2.9778989         2.9778989         0.7243368         0.2432375         0.0042116         1.7070538      sliding
         9.3100000      -552.8355336         1.5505578       541.8569879        -5.2317342        -0.7554372        -2.1718198        -0.0243058         0.0225722         0.2456294         0.0904246         0.1384021         0.0059507         0.0864492         0.1851834         0.0000000         0.0003878        -0.0085605         0.0000000        -5.2317342         2.1560871        -0.7992340        -0.0050621         0.1117326         0.4504248         0.4504248         0.1118472         0.2483149         0.0085693         1.6160710      sliding
         9.3150000      -553.0763111         1.5261590       542.0938981        -4.4974892        -0.7476263        -1.0117984        -0.0295358         0.0196028         0.2107701         0.0902936         0.1385139         0.0070953         0.0975749         0.1848088         0.0000000         0.0006468        -0.0123081         0.0000000        -4.4974892         0.9774296        -0.7920306        -0.0030744         0.0585047         0.2351117         0.2351117         0.0585854         0.2491812         0.0123251         1.6232979      sliding
         9.3200000      -553.1543034         1.5056714       542.1680504        -3.6946289        -0.7428707        -0.7193949        -0.0311840         0.0199875         0.1727986         0.0901639         0.1386406         0.0080545         0.1010084         0.1841362         0.0000000         0.0002835        -0.0097708         0.0000000        -3.6946289         0.6695246        -0.7881134        -0.0015892         0.0547660         0.2203001         0.2203001         0.0547891         0.2487019         0.0097749         1.5998068      sliding
         9.3250000      -553.1988026         1.4892300       542.2087211        -2.8807810        -0.7415036        -0.5959017        -0.0321246         0.0212262         0.1344771         0.0900369         0.1387804         0.0088227         0.1028699         0.1836626         0.0000000        -0.0000662        -0.0041901         0.0000000        -2.8807810         0.5335059        -0.7875899         0.0008356         0.0528576         0.2173942         0.2173942         0.0528643         0.2431724         0.0041906         1.5549892      sliding
         9.3300000      -553.2307915         1.4768652       542.2368685        -2.0678590        -0.7461221        -0.5330377        -0.0326851         0.0208815         0.0963730         0.0899132         0.1389307         0.0093995         0.1041520         0.1833075         0.0000000        -0.0000656         0.0014448         0.0000000        -2.0678590         0.4607068        -0.7928282         0.0021666        -0.0477312         0.2323591         0.2323591         0.0477803         0.2056314         0.0014463        -1.5254355      sliding
         9.3350000      -553.2570120         1.4685373       542.2592234        -1.2631839        -0.7492847        -0.5002100        -0.0330967         0.0173330         0.0588016         0.0897876         0.1390738         0.0097874         0.1051669         0.1830102         0.0000000        -0.0001440         0.0049697         0.0000000        -1.2631839         0.4211093        -0.7964325         0.0016647        -0.0574448         0.2344794         0.2344794         0.0574689         0.2450916         0.0049718        -1.5418248      sliding
         9.3400000      -553.2805194         1.4642353       542.2788490        -0.4574607        -0.7518538        -0.4850754        -0.0333862         0.0137056         0.0212814         0.0896578         0.1392035         0.0099876         0.1060551         0.1827386         0.0000000        -0.0002263         0.0091366         0.0000000        -0.4574607         0.4023571        -0.7991815         0.0014465        -0.0583924         0.2350356         0.2350356         0.0584103         0.2485168         0.0091394        -1.5460290      sliding
         9.3450000      -553.3031274         1.4639633       542.2975626         0.3487329        -0.7541213        -0.4830271        -0.0335873         0.0100783        -0.0162226         0.0895234         0.1393197         0.0100002         0.1068999         0.1824712         0.0000000        -0.0003092         0.0135657         0.0000000         0.3487329         0.3998614        -0.8013270         0.0013361        -0.0586157         0.2351595         0.2351595         0.0586309         0.2493239         0.0135692        -1.5480056      sliding
         9.3500000      -553.3263105         1.4677224       542.3168413         1.1544179        -0.7562588        -0.4936552        -0.0337138         0.0064237        -0.0537321         0.0893838         0.1394225         0.0098253         0.1077663         0.1821835         0.0000000        -0.0003966         0.0177662         0.0000000         1.1544179         0.4132225        -0.8030379         0.0013079        -0.0585853         0.2347703         0.2347703         0.0585999         0.2496051         0.0177706        -1.5484756      sliding
         9.3550000      -553.3517689         1.4755055       542.3383873         1.9587408        -0.7584206        -0.5204869        -0.0337639         0.0026953        -0.0912704         0.0892389         0.1395119         0.0094628         0.1087255         0.1818381         0.0000000        -0.0004970         0.0212305         0.0000000         1.9587408         0.4459643        -0.8045024         0.0013681        -0.0584461         0.2341076         0.2341076         0.0584621         0.2497233         0.0212363        -1.5473930      sliding
         9.3600000      -553.3822086         1.4873052       542.3649071         2.7606710        -0.7608071        -0.5735789        -0.0337139        -0.0011945        -0.1288391         0.0890883         0.1395882         0.0089126         0.1098866         0.1813670         0.0000000        -0.0006275         0.0234102         0.0000000         2.7606710         0.5081340        -0.8059900         0.0015635        -0.0583306         0.2336189         0.2336189         0.0583516         0.2497724         0.0234186        -1.5439980      sliding
         9.3650000      -553.4233510         1.5031061       542.4021209         3.5588940        -0.7637822        -0.6791409        -0.0334870        -0.0054409        -0.1664035         0.0889316         0.1396515         0.0081744         0.1114730         0.1806163         0.0000000        -0.0008253         0.0236511         0.0000000         3.5588940         0.6259245        -0.8079692         0.0020442        -0.0585831         0.2346841         0.2346841         0.0586187         0.2497771         0.0236655        -1.5359162      sliding
         9.3700000      -553.4918597         1.5228820       542.4666879         4.3493815        -0.7683045        -0.9210186        -0.0327988        -0.0106245        -0.2037697         0.0887685         0.1397020         0.0072488         0.1141116         0.1791060         0.0000000        -0.0011800         0.0209034         0.0000000         4.3493815         0.8831628        -0.8115359         0.0034360        -0.0608700         0.2441457         0.2441457         0.0609669         0.2497153         0.0209367        -1.5144074      sliding
         9.3750000      -553.6745755         1.5465426       542.6454316         5.0975900        -0.7797677        -1.7607981        -0.0296578        -0.0197172        -0.2392690         0.0885977         0.1397392         0.0061392         0.1207386         0.1739461         0.0000000        -0.0017544         0.0115781         0.0000000         5.0975900         1.7413698        -0.8222401         0.0134395        -0.0886936         0.3601303         0.3601303         0.0897061         0.2490934         0.0117102        -1.4204127      sliding
         9.3800000      -558.5073341         1.5658665       547.4742151        -4.1129047        -0.7431695        -8.5475166         0.0077815         0.0214599         0.1932636         0.0884467         0.1397763         0.0052317         0.0583134         0.1758319         0.0000000        -0.0000158        -0.0000575         0.0000000        -4.1129047         8.5437490        -0.7852984         0.0624238         0.2270322        15.8303608        15.8303608         0.2354577         0.0148738         0.0000596         1.3024712      sliding
         9.3850000      -559.9636134         1.5403445       548.9264993        -4.8789927        -0.7922625        -1.4004061        -0.0303911         0.0303612         0.2289092         0.0884227         0.1399605         0.0064301         0.1207491         0.1739640         0.0000000        -0.0000825        -0.0010112         0.0000000        -4.8789927         1.3756348        -0.8345335         0.0040435         0.0495834         0.2794075         0.2794075         0.0497480         0.1780483         0.0010145         1.4894264      sliding
         9.3900000      -560.0954939         1.5178887       549.0542837        -4.0947786        -0.8031833        -0.8317411        -0.0339689         0.0287296         0.1917522         0.0884225         0.1401793         0.0074827         0.1248705         0.1695808         0.0000000        -0.0002471        -0.0019104         0.0000000        -4.0947786         0.7881025        -0.8460444         0.0064322         0.0497370         0.2260247         0.2260247         0.0501512         0.2218837         0.0019263         1.4421849      sliding
         9.3950000      -560.1541370         1.4994275       549.1087691        -3.2897964        -0.8143992        -0.6398690        -0.0353415         0.0278511         0.1537576         0.0884316         0.1404037         0.0083464         0.1264663         0.1675658         0.0000000        -0.0000849         0.0003932         0.0000000        -3.2897964         0.5801667        -0.8579540         0.0045062        -0.0208568         0.2287166         0.2287166         0.0213380         0.0932945         0.0004022        -1.3580119      sliding
         9.4000000      -560.1917945         1.4849843       549.1422208        -2.4874897        -0.8208725        -0.5518358        -0.0361559         0.0244837         0.1160554         0.0884389         0.1406256         0.0090209         0.1274007         0.1662912         0.0000000        -0.0001169         0.0020444         0.0000000        -2.4874897         0.4794510        -0.8651480         0.0029821        -0.0521581         0.2325588         0.2325588         0.0522433         0.2246454         0.0020478        -1.5136842      sliding
         9.4050000      -560.2207208         1.4745547       549.1669107        -1.6840385        -0.8253488        -0.5066423        -0.0366860         0.0207166         0.0784599         0.0884362         0.1408400         0.0095071         0.1280685         0.1653337         0.0000000        -0.0001828         0.0047063         0.0000000        -1.6840385         0.4249874        -0.8702142         0.0022197        -0.0571395         0.2338293         0.2338293         0.0571826         0.2445486         0.0047098        -1.5319688      sliding
         9.4100000      -560.2455218         1.4681468       549.1874529        -0.8789023        -0.8287694        -0.4838402        -0.0370561         0.0169690         0.0409108         0.0884220         0.1410466         0.0098055         0.1286126         0.1645284         0.0000000        -0.0002607         0.0083509         0.0000000        -0.8789023         0.3963699        -0.8739857         0.0018168        -0.0581899         0.2345351         0.2345351         0.0582183         0.2482283         0.0083550        -1.5395847      sliding
         9.4150000      -560.2685366         1.4657674       549.2061917        -0.0727693        -0.8316243        -0.4754450        -0.0373209         0.0132507         0.0033861         0.0883957         0.1412456         0.0099163         0.1291018         0.1637885         0.0000000        -0.0003424         0.0125291         0.0000000        -0.0727693         0.3856410        -0.8768854         0.0015986        -0.0584951         0.2348117         0.2348117         0.0585170         0.2492081         0.0125338        -1.5434737      sliding
         9.4200000      -560.2913561         1.4674190       549.2247221         0.7333616        -0.8341832        -0.4789842        -0.0375052         0.0095260        -0.0341326         0.0883570         0.1414374         0.0098394         0.1295769         0.1630508         0.0000000        -0.0004276         0.0167418         0.0000000         0.7333616         0.3903449        -0.8791577         0.0014956        -0.0585541         0.2347100         0.2347100         0.0585732         0.2495555         0.0167473        -1.5452594      sliding
         9.4250000      -560.3155034         1.4730995       549.2445697         1.5386128        -0.8366365        -0.4958062        -0.0376164         0.0057498        -0.0716698         0.0883058         0.1416221         0.0095749         0.1300697         0.1622509         0.0000000        -0.0005216         0.0204819         0.0000000         1.5386128         0.4118352        -0.8810086         0.0014885        -0.0584511         0.2341585         0.2341585         0.0584700         0.2497028         0.0204885        -1.5453362      sliding
         9.4300000      -560.3430514         1.4828021       549.2678089         2.3420417        -0.8391763        -0.5320435        -0.0376448         0.0018507        -0.1092384         0.0882419         0.1418002         0.0091227         0.1306142         0.1612965         0.0000000        -0.0006363         0.0232163         0.0000000         2.3420417         0.4562376        -0.8826859         0.0015979        -0.0582980         0.2334958         0.2334958         0.0583199         0.2497686         0.0232250        -1.5433944      sliding
         9.4350000      -560.3778338         1.4965152       549.2982737         3.1426113        -0.8420844        -0.6037230        -0.0375495        -0.0023144        -0.1468290         0.0881652         0.1419720         0.0084825         0.1312632         0.1600137         0.0000000        -0.0007976         0.0243427         0.0000000         3.1426113         0.5395647        -0.8845663         0.0019099        -0.0582865         0.2334678         0.2334678         0.0583178         0.2497895         0.0243558        -1.5380411      sliding
         9.4400000      -560.4293644         1.5142203       549.3454753         3.9382872        -0.8459612        -0.7564801        -0.0371902        -0.0071126        -0.1843580         0.0880755         0.1421378         0.0076545         0.1321301         0.1579660         0.0000000        -0.0010652         0.0230328         0.0000000         3.9382872         0.7074341        -0.8873834         0.0027339        -0.0591123         0.2369243         0.2369243         0.0591755         0.2497652         0.0230574        -1.5245806      sliding
         9.4450000      -560.5335137         1.5358754       549.4452751         4.7187081        -0.8529201        -1.1748237        -0.0358801        -0.0139329        -0.2213146         0.0879723         0.1422980         0.0066397         0.1335208         0.1534820         0.0000000        -0.0015755         0.0173980         0.0000000         4.7187081         1.1443288        -0.8934176         0.0059912        -0.0661598         0.2661570         0.2661570         0.0664305         0.2495914         0.0174692        -1.4804866      sliding
         9.4500000      -561.1156308         1.5611079       550.0229646         5.1890825        -0.8791018        -4.1194311        -0.0202057        -0.0326922        -0.2437749         0.0878526         0.1424525         0.0054553         0.1321206         0.1267264         0.0000000         0.0005411        -0.0043844         0.0000000         5.1890825         4.1107208        -0.9189707        -0.0602324         0.4880827         2.0169090         2.0169090         0.4917851         0.2438311         0.0044177         1.6935817      sliding
         9.4550000      -566.7960596         1.5519188       555.6993200        -5.1653562        -0.7803632        -2.1246762        -0.0254307         0.0207575         0.2425335         0.0878575         0.1425839         0.0058868         0.1332161         0.1547190         0.0000000         0.0006683        -0.0096501         0.0000000        -5.1653562         2.1095671        -0.8203305        -0.0078484         0.1133264         0.4568129         0.4568129         0.1135978         0.2486747         0.0096732         1.6399411      sliding
         9.4600000      -567.0407820         1.5278540       555.9400696        -4.4296938        -0.7690430        -0.9617702        -0.0303432         0.0174295         0.2076234         0.0879343         0.1427358         0.0070158         0.1347986         0.1435181         0.0000000         0.0010946        -0.0136485         0.0000000        -4.4296938         0.9278693        -0.8096220        -0.0046611         0.0581174         0.2338373         0.2338373         0.0583040         0.2493359         0.0136923         1.6508264      sliding
         9.4650000      -567.1173740         1.5077085       556.0127315        -3.6257263        -0.7613233        -0.6812211        -0.0318737         0.0177878         0.1696130         0.0880258         0.1428894         0.0079592         0.1347223         0.1400889         0.0000000         0.0006505        -0.0110700         0.0000000        -3.6257263         0.6318675        -0.8027570        -0.0032106         0.0546397         0.2198241         0.2198241         0.0547339         0.2489896         0.0110891         1.6294889      sliding
         9.4700000      -567.1608298         1.4916131       556.0522844        -2.8113405        -0.7565653        -0.5648921        -0.0327857         0.0190333         0.1312742         0.0881308         0.1430429         0.0087115         0.1345762         0.1382254         0.0000000         0.0001332        -0.0054576         0.0000000        -2.8113405         0.5032774        -0.7988779        -0.0013028         0.0533656         0.2170787         0.2170787         0.0533815         0.2459085         0.0054592         1.5952047      sliding
         9.4750000      -567.1920974         1.4796003       556.0796555        -1.9956387        -0.7579525        -0.5064718        -0.0333536         0.0194494         0.0930418         0.0882479         0.1431955         0.0092720         0.1344486         0.1369380         0.0000000        -0.0000488         0.0009459         0.0000000        -1.9956387         0.4353407        -0.8009271         0.0020449        -0.0396150         0.2307328         0.2307328         0.0396677         0.1719206         0.0009472        -1.5192230      sliding
         9.4800000      -567.2177897         1.4716354       556.1014336        -1.1903760        -0.7607901        -0.4760938        -0.0337284         0.0159912         0.0554371         0.0883605         0.1433484         0.0096431         0.1343344         0.1359143         0.0000000        -0.0001187         0.0045123         0.0000000        -1.1903760         0.3984380        -0.8041854         0.0015026        -0.0570996         0.2340171         0.2340171         0.0571194         0.2440820         0.0045139        -1.5444872      sliding
         9.4850000      -567.2409056         1.4676980       556.1206208        -0.3844566        -0.7630797        -0.4625823        -0.0339882         0.0123732         0.0178944         0.0884593         0.1435032         0.0098264         0.1342231         0.1350132         0.0000000        -0.0001934         0.0085954         0.0000000        -0.3844566         0.3815931        -0.8066348         0.0013104        -0.0582342         0.2345663         0.2345663         0.0582489         0.2483259         0.0085975        -1.5482981      sliding
         9.4900000      -567.2632471         1.4677914       556.1390225         0.4218022        -0.7651047        -0.4616897        -0.0341626         0.0087487        -0.0196329         0.0885441         0.1436602         0.0098221         0.1341074         0.1341499         0.0000000        -0.0002678         0.0128917         0.0000000         0.4218022         0.3805723        -0.8085217         0.0012147        -0.0584757         0.2346556         0.2346556         0.0584883         0.2492516         0.0128945        -1.5500271      sliding
         9.4950000      -567.2863161         1.4719151       556.1581430         1.2275155        -0.7670208        -0.4733436        -0.0342631         0.0050921        -0.0571690         0.0886148         0.1438198         0.0096301         0.1339736         0.1332547         0.0000000        -0.0003458         0.0169132         0.0000000         1.2275155         0.3953110        -0.8100027         0.0011949        -0.0584460         0.2342411         0.2342411         0.0584582         0.2495643         0.0169167        -1.5503547      sliding
         9.5000000      -567.3119103         1.4800641       556.1797816         2.0317801        -0.7689750        -0.5016189        -0.0342849         0.0013520        -0.0947327         0.0886714         0.1439824         0.0092503         0.1337958         0.1322468         0.0000000        -0.0004360         0.0201467         0.0000000         2.0317801         0.4298805        -0.8112625         0.0012618        -0.0583106         0.2335839         0.2335839         0.0583242         0.2496927         0.0201514        -1.5491606      sliding
         9.5050000      -567.3430236         1.4922289       556.2069330         2.8336387        -0.7711686        -0.5578879        -0.0341979        -0.0025699        -0.1323254         0.0887142         0.1441483         0.0086827         0.1335213         0.1309942         0.0000000        -0.0005557         0.0220337         0.0000000         2.8336387         0.4956405        -0.8125764         0.0014683        -0.0582186         0.2331880         0.2331880         0.0582371         0.2497431         0.0220407        -1.5455811      sliding
         9.5100000      -567.3863394         1.5083942       556.2462789         3.6316537        -0.7739917        -0.6728251        -0.0339057        -0.0069055        -0.1699026         0.0887432         0.1443179         0.0079271         0.1330198         0.1292082         0.0000000        -0.0007434         0.0218830         0.0000000         3.6316537         0.6232482        -0.8144436         0.0019903        -0.0585847         0.2347186         0.2347186         0.0586185         0.2497397         0.0218956        -1.5368361      sliding
         9.5150000      -567.4631130         1.5285315       556.3190696         4.4206379        -0.7785737        -0.9527907        -0.0330220        -0.0124021        -0.2072109         0.0887583         0.1444917         0.0069841         0.1318281         0.1259952         0.0000000        -0.0010918         0.0184720         0.0000000         4.4206379         0.9190434        -0.8181360         0.0036496        -0.0617473         0.2477812         0.2477812         0.0618550         0.2496357         0.0185042        -1.5117593      sliding
         9.5200000      -567.7131086         1.5525115       556.5650468         5.1381983        -0.7940154        -2.1342509        -0.0279777        -0.0237918        -0.2412671         0.0887587         0.1446710         0.0058590         0.1259786         0.1160440         0.0000000        -0.0012856         0.0063129         0.0000000         5.1381983         2.1193766        -0.8329049         0.0241582        -0.1186279         0.4900501         0.4900501         0.1210628         0.2470417         0.0064425        -1.3698966      sliding
         9.5250000      -573.4275783         1.5607533       562.2755967        -5.1759742        -0.7417575        -3.8583591        -0.0155766         0.0251571         0.2431546         0.0887934         0.1448025         0.0054719         0.1355936         0.1407244         0.0000000         0.0000172        -0.0031654         0.0000000        -5.1759742         3.8507152        -0.7804689        -0.0022514         0.4148343         1.7401954         1.7401954         0.4148404         0.2383872         0.0031654         1.5762235      sliding
         9.5300000      -573.9697057         1.5357949       562.8139460        -4.6479483        -0.7312155        -1.1311976        -0.0280158         0.0190868         0.2179945         0.0889439         0.1448640         0.0066435         0.1268677         0.1172685         0.0000000         0.0007742        -0.0117919         0.0000000        -4.6479483         1.1049164        -0.7703531        -0.0040674         0.0619533         0.2492342         0.2492342         0.0620867         0.2491097         0.0118172         1.6363542      sliding
         9.5350000      -574.0702476         1.5145350       562.9107486        -3.8512016        -0.7247403        -0.7292595        -0.0300725         0.0189834         0.1802870         0.0891094         0.1449170         0.0076397         0.1240062         0.1137131         0.0000000         0.0004698        -0.0104387         0.0000000        -3.8512016         0.6873524        -0.7646010        -0.0024828         0.0551724         0.2219222         0.2219222         0.0552282         0.2488630         0.0104492         1.6157674      sliding
         9.5400000      -574.1202625         1.4973062       562.9570449        -3.0389969        -0.7214553        -0.5802015        -0.0311224         0.0201171         0.1420011         0.0892854         0.1449614         0.0084455         0.1225168         0.1121130         0.0000000         0.0000486        -0.0055488         0.0000000        -3.0389969         0.5256634        -0.7621086        -0.0004685         0.0535221         0.2175455         0.2175455         0.0535242         0.2460367         0.0055490         1.5795494      sliding
         9.5450000      -574.1540419         1.4841526       562.9871051        -2.2236275        -0.7242159        -0.5084312        -0.0317415         0.0207919         0.1037336         0.0894704         0.1449972         0.0090597         0.1215214         0.1111001         0.0000000        -0.0000518         0.0006466         0.0000000        -2.2236275         0.4438537        -0.7654965         0.0024910        -0.0310821         0.2291952         0.2291952         0.0311818         0.1360491         0.0006487        -1.4908252      sliding
         9.5500000      -574.1807657         1.4750474       563.0100876        -1.4185937        -0.7274282        -0.4713015        -0.0321630         0.0174468         0.0660973         0.0896530         0.1450348         0.0094842         0.1207487         0.1103359         0.0000000        -0.0001153         0.0039926         0.0000000        -1.4185937         0.3995986        -0.7691540         0.0016355        -0.0566320         0.2336167         0.2336167         0.0566556         0.2425152         0.0039943        -1.5419250      sliding
         9.5550000      -574.2041914         1.4699682       563.0297559        -0.6129351        -0.7299220        -0.4535257        -0.0324566         0.0138670         0.0285382         0.0898262         0.1450823         0.0097207         0.1200788         0.1096901         0.0000000        -0.0001906         0.0079088         0.0000000        -0.6129351         0.3777502        -0.7718655         0.0014000        -0.0580954         0.2342987         0.2342987         0.0581123         0.2480264         0.0079111        -1.5467021      sliding
         9.5600000      -574.2263733         1.4689191       563.0481681         0.1933461        -0.7320899        -0.4491861        -0.0326593         0.0102866        -0.0090008         0.0899899         0.1451404         0.0097696         0.1194456         0.1090913         0.0000000        -0.0002667         0.0121756         0.0000000         0.1933461         0.3724027        -0.7739767         0.0012796        -0.0584183         0.2345161         0.2345161         0.0584324         0.2491614         0.0121785        -1.5488961      sliding
         9.5650000      -574.2488559         1.4719008       563.0668713         0.9992830        -0.7341109        -0.4571196        -0.0327884         0.0066849        -0.0465395         0.0901442         0.1452094         0.0096307         0.1187944         0.1084915         0.0000000        -0.0003466         0.0163087         0.0000000         0.9992830         0.3824040        -0.7756574         0.0012418        -0.0584302         0.2342125         0.2342125         0.0584434         0.2495316         0.0163124        -1.5495472      sliding
         9.5700000      -574.2733104         1.4789101       563.0875383         1.8040919        -0.7361367        -0.4801159        -0.0328446         0.0030199        -0.0841035         0.0902896         0.1452894         0.0093041         0.1180604         0.1078456         0.0000000        -0.0004381         0.0198054         0.0000000         1.8040919         0.4105449        -0.7770852         0.0012898        -0.0583112         0.2335988         0.2335988         0.0583254         0.2496821         0.0198103        -1.5486805      sliding
         9.5750000      -574.3023017         1.4899384       563.1127350         2.6067921        -0.7383575        -0.5270090        -0.0328086        -0.0007878        -0.1216978         0.0904261         0.1453808         0.0087896         0.1171380         0.1070930         0.0000000        -0.0005568         0.0221250         0.0000000         2.6067921         0.4656501        -0.7785115         0.0014643        -0.0581865         0.2330572         0.2330572         0.0582049         0.2497452         0.0221320        -1.5456362      sliding
         9.5800000      -574.3411587         1.5049726       563.1477892         3.4061971        -0.7411104        -0.6212424        -0.0326135        -0.0049141        -0.1592965         0.0905543         0.1454837         0.0080871         0.1158027         0.1061183         0.0000000        -0.0007373         0.0226323         0.0000000         3.4061971         0.5711496        -0.7803684         0.0019009        -0.0583524         0.2337611         0.2337611         0.0583834         0.2497566         0.0226443        -1.5382313      sliding
         9.5850000      -574.4052588         1.5239898       563.2080742         4.1989059        -0.7452663        -0.8378845        -0.0320119        -0.0098791        -0.1967395         0.0906742         0.1455984         0.0071969         0.1133921         0.1046193         0.0000000        -0.0010665         0.0203401         0.0000000         4.1989059         0.8020962        -0.7836542         0.0031566        -0.0602041         0.2414376         0.2414376         0.0602868         0.2496992         0.0203680        -1.5184129      sliding
         9.5900000      -574.5738604         1.5469139       563.3728332         4.9564601        -0.7554757        -1.5874183        -0.0293038        -0.0183295        -0.2326505         0.0907863         0.1457259         0.0061218         0.1063334         0.1014366         0.0000000        -0.0016780         0.0120129         0.0000000         4.9564601         1.5689247        -0.7931681         0.0115956        -0.0830127         0.3364120         0.3364120         0.0838186         0.2491547         0.0121296        -1.4320096      sliding
         9.5950000      -579.4050247         1.5663684       568.2001390        -3.9757825        -0.7243693        -8.4393737         0.0081268         0.0206708         0.1868247         0.0908889         0.1458396         0.0052081         0.1367590         0.1560402         0.0000000        -0.0000148        -0.0000355         0.0000000        -3.9757825         8.4360836        -0.7617306         0.0635704         0.1522125        17.1728692        17.1728692         0.1649540         0.0096055         0.0000385         1.1751740      sliding
         9.6000000      -580.8982239         1.5414467       569.6894634        -4.7511844        -0.7695706        -1.2890293        -0.0298749         0.0293002         0.2229306         0.0910577         0.1457724         0.0063784         0.1047631         0.1008976         0.0000000        -0.0000808        -0.0010046         0.0000000        -4.7511844         1.2658908        -0.8070663         0.0038667         0.0480661         0.2717237         0.2717237         0.0482213         0.1774646         0.0010078         1.4905238      sliding
         9.6050000      -581.0237308         1.5196423       569.8110013        -3.9630234        -0.7799473        -0.7637400        -0.0331592         0.0278549         0.1856132         0.0912443         0.1456696         0.0074006         0.0992101         0.0995157         0.0000000        -0.0001977        -0.0014737         0.0000000        -3.9630234         0.7228610        -0.8179784         0.0062058         0.0462582         0.2249840         0.2249840         0.0466726         0.2074485         0.0014869         1.4374371      sliding
