center_drift_m,center_orbit_rms_m,center_path_length_m,cpu_time,direction2_deg,direction_deg,end_time,energy_stop,exit_status,face2_angle_deg,face_angle_deg,face_radius,flat_stop,incidence_deg,initial_slip,initial_wobble_axis,inward_component,last_mode,lost_contact,mass,max_xmu,mean_vs,mode_changes,omega1,omega2,omega3,physical_hit,process_status,release_deg,score,skipped_physical,step_too_small,theta_excess_rate,theta_excess_variation,theta_max_abs,theta_rms,theta_span,timed_out,wall_time
0.03078742946025212,0.012294830350564114,3.8656652270499037,4.938,160.0,-20.0,99.279,True,0,355.0,175.0,0.045,False,20.0,0.1438,5.74,0.3420201433256687,rolling,False,0.25,0.4549925,0.000506629730056406,11,1.678,2.3359,13.3024,True,0,27.5,-1.72720698709945,False,False,0.00022511600842071335,22.3492922,1.5701148,1.3485320688117293,1.5701148,False,7.488865299999816
0.07449900958274545,0.022792948938906987,4.749230367018913,2.547,155.0,-25.0,100.0,True,1,350.0,170.0,0.045,False,25.0,0.2903,4.0623,0.42261826174069944,rolling,False,0.25,0.4547813,0.0006015769742302577,11,3.9325,4.2728,16.9062,True,0,27.5,-4.584438565857994,False,False,0.00132818018,132.818018,1.5700938,1.3256733564151477,1.5700938,False,4.970438700000159
0.03973902416781268,0.01280799566649473,5.747644271000431,2.484,135.0,-45.0,100.0,True,1,340.0,160.0,0.045,False,45.00000000000001,0.575,5.1729,0.7071067811865476,rolling,False,0.25,0.4546227,0.001079180739192608,9,10.2592,5.1979,24.854,True,0,27.5,-6.268243533392024,False,False,0.001956207734,195.6207734,1.57025,1.342482335254995,1.57025,False,5.0406574000001
0.013262353251214505,0.006492548848619759,2.9773828501122166,3.703,145.0,-35.0,100.0,True,1,350.0,170.0,0.045,False,35.0,0.2976,6.7185,0.573576436351046,rolling,False,0.25,0.4549964,0.0005349877161228388,7,4.8227,3.4896,22.9439,True,0,27.5,-6.504139230299373,False,False,0.0004839644040000001,48.39644040000001,1.5632635,1.2744012221080947,1.5632635,False,6.177425099999937
0.033207766888184456,0.01189669661651552,4.862994812384505,2.266,140.0,-40.0,100.0,True,1,345.0,165.0,0.045,False,39.99999999999999,0.4405,5.5847,0.6427876096865393,rolling,False,0.25,0.4546687,0.0006780334626653733,9,7.5416,4.5537,24.2873,True,0,27.5,-6.586997889602159,False,False,0.0014696275600000002,146.962756,1.5680934,1.319439427122371,1.5680934,False,4.841708000000153
0.04707874787842174,0.017007230833804326,4.699035154277952,1.562,155.0,-25.0,69.455,True,0,205.0,25.0,0.045,False,25.0,0.5954,2.6571,0.42261826174069944,rolling,False,0.25,0.4548285,0.0027471822088804424,17,8.0646,8.7625,-21.8416,True,0,27.5,-11.188065837353818,False,False,0.0026049284745518686,180.92530720000002,1.5705905,1.318159774544839,1.6340929,False,3.289072099999885
0.03924811488275585,0.04307671728975076,5.905173984062545,2.469,135.0,-45.0,100.0,True,1,210.0,30.0,0.045,False,45.00000000000001,0.7275,4.3328,0.7071067811865476,rolling,False,0.25,0.4549623,0.0008574160978390216,73,12.9792,6.576,-25.3649,True,0,27.5,-15.266862692972353,False,False,0.0006812191939999999,68.1219194,1.5563152,1.1850369554997668,2.0236337,False,4.905442400000084
0.00890546924142686,0.004085341881982419,0.7924388643050221,0.5,160.0,-20.0,21.909,True,0,275.0,95.0,0.045,False,20.0,1.1373,0.7354,0.3420201433256687,rolling,False,0.25,0.4549338,0.01639402479233227,163,13.271,18.4736,-2.9057,True,0,27.5,-15.411667731314495,False,False,0.0029445575699484226,64.51231179999999,1.5705017,1.4341785663842983,1.8598195999999998,False,1.034339799999998
0.09209795090934435,0.03479940640759308,6.201868290603186,2.172,145.0,-35.0,100.0,True,1,205.0,25.0,0.045,False,35.0,0.6098,3.7468,0.573576436351046,rolling,False,0.25,0.4549454,0.0007591422165778342,11,9.8813,7.15,-24.9008,True,0,27.5,-16.681543887150738,False,False,0.001526694632,152.6694632,1.5622179,1.2019945246701886,1.6584022,False,4.68567250000001
0.09036623336645165,0.033696678283098705,6.702325056798658,2.281,135.0,-45.0,100.0,True,1,215.0,35.0,0.045,False,45.00000000000001,0.8275,3.7607,0.7071067811865476,rolling,False,0.25,0.4549344,0.0009903951090489095,63,14.7636,7.4801,-23.9446,True,0,27.5,-17.869529849818036,False,False,0.0017495086480000001,174.9508648,1.5656742,1.2244156456458903,2.4837074,False,4.67024339999989
0.09959163500239365,0.032789389352814564,5.74300443058823,2.281,150.0,-30.0,100.0,True,1,200.0,20.0,0.045,False,29.999999999999996,0.4948,3.9404,0.49999999999999994,rolling,False,0.25,0.4549089,0.0006493637123628764,13,7.4383,6.5276,-24.6221,True,0,27.5,-18.008112044277482,False,False,0.001284919602,128.4919602,1.5612615,1.2023331868918263,1.6216752,False,4.723770699999932
0.012279809290050068,0.004416915135148881,0.613345963580602,0.406,165.0,-15.0,17.468,True,0,335.0,155.0,0.045,False,14.999999999999998,0.6295,0.8113,0.25881904510252074,rolling,False,0.25,0.4547803,0.021192730860381245,127,5.8854,11.1286,6.8466,True,0,27.5,-22.74765402776794,False,False,0.0031756114266086556,55.47158039999999,1.5704709,1.4207825348313,1.5704709,False,0.8479374999997162
0.03159977177528344,0.012551582799479127,4.7289117139993575,2.375,135.0,-45.0,100.0,True,1,345.0,165.0,0.045,False,45.00000000000001,0.4397,6.8109,0.7071067811865476,rolling,False,0.25,0.4549449,0.0006428470575294248,9,7.8446,3.9745,25.9088,True,0,27.5,-22.85459072493225,False,False,0.0012903612580000001,129.0361258,1.5653112,1.2880710726121076,1.5653112,False,4.842549499999905
0.017451779041690853,0.02078717861348452,6.165649444362768,2.25,130.0,-50.0,100.0,True,1,340.0,160.0,0.045,False,50.0,0.5726,6.2786,0.766044443118978,rolling,False,0.25,0.4546082,0.0008212143838561615,11,10.5393,4.4807,26.0836,True,0,27.5,-22.91929777517865,False,False,0.001871278432,187.1278432,1.5682592,1.3014080366402685,1.5682592,False,4.846381199999996
0.10244636140444421,0.03728064161040523,4.508645896281637,2.234,165.0,-15.0,100.0,True,1,190.0,10.0,0.045,False,14.999999999999998,0.2513,4.2949,0.25881904510252074,rolling,False,0.25,0.4549692,0.0005381751772482275,13,2.3492,4.4421,-18.9332,True,0,27.5,-24.213436133596275,False,False,0.00071594521,71.594521,1.5668619,1.2800584504163834,1.5784532,False,4.765202800000225
